EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
71955.730,70040.110,79780.650,74225.680,70581.140,75983.630,75098.970,71881.170,-0.144,0.939,-0.289,-11.353,6.897,-2.350,66.667,130.000,1.000,3.105,0.000
71585.710,69678.990,79368.130,73843.160,70217.130,75594.910,74712.020,71512.790,-0.145,0.938,-0.290,-11.078,6.348,-2.533,66.667,131.000,1.000,0.010,0.000
71254.630,69352.700,78998.380,73499.300,69889.020,75245.240,74364.130,71182.330,-0.144,0.940,-0.292,-10.742,5.859,-2.625,66.667,132.000,1.000,1.943,0.000
70935.400,69036.550,78641.980,73169.230,69572.840,74906.000,74029.010,70864.150,-0.139,0.939,-0.294,-10.529,5.249,-2.502,66.667,133.000,1.000,2.518,0.000
70608.350,68712.300,78277.300,72832.030,69249.630,74555.170,73685.550,70538.090,-0.129,0.939,-0.290,-10.284,4.700,-2.319,66.667,134.000,1.000,2.486,0.000
70256.420,68366.230,77885.470,72467.980,68902.400,74179.150,73315.780,70187.090,-0.124,0.941,-0.293,-10.071,4.333,-2.045,66.667,135.000,1.000,2.518,0.000
69893.970,68012.800,77481.910,72093.300,68545.150,73794.810,72935.230,69825.060,-0.119,0.940,-0.296,-9.766,3.845,-1.648,66.667,136.000,1.000,8.735,0.000
69528.760,67657.510,77075.140,71716.270,68185.070,73407.560,72551.310,69457.800,-0.112,0.937,-0.296,-9.460,3.540,-1.343,66.667,137.000,1.000,4.364,0.000
69186.810,67325.200,76694.530,71361.670,67848.200,73045.250,72192.300,69113.040,-0.105,0.930,-0.298,-9.308,3.357,-1.068,66.667,138.000,1.000,0.010,0.000
68877.960,67025.790,76350.860,71040.440,67545.090,72719.130,71870.220,68804.020,-0.100,0.921,-0.302,-8.911,3.326,-0.824,66.667,139.000,1.000,6.925,0.000
68566.240,66722.640,76004.810,70718.510,67240.910,72389.000,71547.280,68494.550,-0.100,0.915,-0.307,-8.514,3.448,-0.641,66.667,140.000,1.000,2.384,0.000
68220.220,66385.640,75623.080,70364.130,66904.690,72022.430,71190.370,68151.990,-0.102,0.913,-0.313,-7.874,3.601,-0.427,66.667,141.000,1.000,8.772,0.000
67835.090,66012.110,75199.450,69969.580,66530.020,71617.480,70793.250,67770.400,-0.105,0.918,-0.321,-7.080,3.723,-0.305,66.667,142.000,1.000,3.112,0.000
67479.640,65668.160,74807.630,69602.790,66182.570,71245.310,70424.610,67416.090,-0.111,0.926,-0.324,-6.378,3.693,-0.336,66.667,143.000,1.000,0.008,0.000
67178.780,65376.620,74474.820,69291.180,65887.230,70928.890,70109.650,67114.500,-0.110,0.934,-0.325,-5.829,3.784,-0.397,66.667,144.000,1.000,1.959,0.000
66885.030,65091.760,74148.700,68988.630,65598.330,70618.720,69800.770,66820.270,-0.105,0.941,-0.327,-5.280,3.906,-0.305,66.667,145.000,1.000,11.894,0.000
66550.230,64769.510,73775.640,68643.370,65269.370,70267.720,69449.760,66485.200,-0.100,0.947,-0.328,-4.913,4.028,-0.092,66.667,146.000,1.000,0.015,0.000
66162.360,64394.880,73343.260,68241.700,64889.500,69862.980,69045.130,66097.520,-0.096,0.949,-0.330,-4.608,4.425,0.183,66.667,147.000,1.000,1.791,0.000
65804.090,64043.500,72945.340,67872.020,64539.760,69487.690,68673.050,65741.520,-0.096,0.950,-0.331,-4.456,4.486,0.458,66.667,148.000,1.000,2.511,0.000
65509.890,63754.710,72620.660,67570.630,64253.160,69177.380,68367.780,65450.830,-0.094,0.948,-0.332,-4.333,4.913,0.671,66.667,149.000,1.000,11.226,0.000
65232.740,63486.380,72315.520,67286.880,63983.510,68884.590,68079.840,65176.320,-0.098,0.946,-0.328,-4.181,5.402,0.885,66.667,150.000,1.000,6.827,0.000
64907.860,63172.210,71956.630,66952.370,63667.050,68541.900,67742.180,64853.650,-0.105,0.943,-0.330,-4.089,5.798,0.916,66.667,151.000,1.000,0.009,0.000
64514.400,62791.120,71521.130,66546.340,63282.430,68127.140,67332.620,64463.110,-0.108,0.941,-0.323,-4.028,6.134,0.824,66.667,152.000,1.000,8.238,0.000
