EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
84587.670,82088.570,93774.930,86668.550,82246.400,89215.630,86821.600,83525.400,-0.143,0.909,-0.333,-5.829,1.221,0.061,66.667,100.000,1.000,0.007,0.000
84104.720,81606.200,93240.080,86176.800,81779.800,88706.810,86332.510,83056.230,-0.141,0.911,-0.334,-5.371,1.251,0.183,66.667,101.000,1.000,8.138,0.000
84194.520,81683.670,93339.480,86260.900,81865.680,88798.630,86425.130,83145.860,-0.138,0.909,-0.336,-5.035,1.404,0.214,66.667,102.000,1.000,2.494,0.000
84122.970,81622.700,93259.260,86176.690,81792.150,88717.510,86344.430,83066.780,-0.136,0.910,-0.336,-4.517,1.617,0.336,66.667,103.000,1.000,3.874,0.000
83556.590,81106.630,92632.750,85587.700,81241.730,88119.730,85757.200,82498.200,-0.133,0.908,-0.341,-4.120,1.556,0.336,66.667,104.000,1.000,3.630,0.000
82802.130,80412.630,91800.130,84821.230,80514.140,87329.080,84983.300,81753.780,-0.127,0.908,-0.344,-3.693,1.801,0.458,66.667,105.000,1.000,10.563,0.000
82339.610,79947.340,91287.890,84356.240,80069.150,86844.930,84516.850,81306.200,-0.121,0.907,-0.344,-3.357,2.136,0.549,66.667,106.000,1.000,0.013,0.000
82303.210,79849.800,91244.810,84319.980,80034.550,86808.200,84491.270,81279.730,-0.118,0.909,-0.346,-2.808,2.380,0.641,66.667,107.000,1.000,1.922,0.000
82155.890,79685.140,91079.630,84169.860,79890.870,86653.470,84344.330,81136.950,-0.115,0.913,-0.345,-2.319,2.777,0.702,66.667,108.000,1.000,2.577,0.000
81650.200,79221.570,90519.960,83657.050,79400.490,86122.930,83824.230,80636.810,-0.117,0.918,-0.351,-1.923,3.113,0.854,66.667,109.000,1.000,8.766,0.000
80985.030,78580.380,89782.710,82971.870,78755.170,85425.430,83144.910,79984.550,-0.121,0.921,-0.351,-1.587,3.418,0.824,66.667,110.000,1.000,3.029,0.000
80544.940,78140.820,89291.660,82505.520,78323.750,84958.620,82692.710,79552.590,-0.121,0.925,-0.351,-1.465,3.784,0.763,66.667,111.000,1.000,0.010,0.000
80451.410,78063.090,89185.610,82404.940,78226.520,84854.480,82586.380,79452.450,-0.123,0.928,-0.352,-1.282,3.906,0.610,66.667,112.000,1.000,8.158,0.000
80266.700,77894.240,88980.650,82221.700,78044.480,84658.980,82391.130,79265.510,-0.126,0.932,-0.353,-1.190,4.089,0.610,66.667,113.000,1.000,4.411,0.000
79800.840,77449.660,88464.270,81745.770,77592.770,84169.730,81914.530,78807.380,-0.130,0.939,-0.352,-1.160,4.150,0.458,66.667,114.000,1.000,0.009,0.000
79226.310,76909.930,87827.050,81159.540,77035.200,83565.520,81324.790,78237.980,-0.135,0.949,-0.351,-1.129,4.059,0.153,66.667,115.000,1.000,8.000,0.000
78815.880,76508.420,87370.200,80749.730,76634.740,83129.480,80900.200,77829.020,-0.142,0.954,-0.349,-1.465,4.028,-0.061,66.667,116.000,1.000,3.160,0.000
78635.520,76310.050,87168.490,80574.890,76457.930,82932.750,80712.780,77650.750,-0.148,0.962,-0.351,-1.892,3.632,-0.336,66.667,117.000,1.000,0.011,0.000
78392.190,76065.340,86900.800,80327.780,76224.610,82675.450,80466.500,77414.290,-0.153,0.963,-0.346,-2.533,3.357,-0.580,66.667,118.000,1.000,1.822,0.000
77959.650,75647.520,86424.630,79870.310,75809.400,82224.770,80029.580,76992.900,-0.158,0.961,-0.344,-3.113,2.838,-0.824,66.667,119.000,1.000,11.393,0.000
