EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
84240.230,74866.200,372329.200,333954.700,80256.560,63642.710,50124.850,55550.760,-0.140,0.944,-0.340,-2.716,0.000,-0.427,73.333,124.000,1.000,13.248,0.000
83588.110,74921.510,370275.900,331813.800,80628.880,62810.090,49476.000,54822.350,-0.138,0.943,-0.337,-2.777,-0.305,-0.366,73.333,125.000,1.000,2.423,0.000
82945.430,74654.050,368024.400,329824.700,80162.690,62248.300,48852.590,54193.090,-0.138,0.938,-0.337,-2.747,-0.580,-0.214,73.333,126.000,1.000,2.519,0.000
82434.260,73828.990,365761.800,328035.900,79030.460,62124.070,48589.050,53954.510,-0.135,0.937,-0.336,-2.838,-0.885,-0.183,73.333,127.000,1.000,2.473,0.000
81965.580,72914.550,363625.500,326189.000,78104.380,61962.420,48461.020,53809.030,-0.131,0.935,-0.334,-2.869,-1.099,-0.092,73.333,128.000,1.000,2.439,0.000
81543.220,72535.710,361620.400,324263.300,78044.420,61515.460,48229.000,53511.710,-0.130,0.934,-0.335,-2.869,-1.282,0.000,73.333,129.000,1.000,8.146,0.000
81021.300,72443.970,359592.600,322302.300,78214.360,60948.580,47773.430,53010.940,-0.128,0.932,-0.338,-3.052,-1.282,0.092,73.333,130.000,1.000,0.007,0.000
80443.530,72148.350,357460.100,320384.300,77781.810,60425.070,47254.790,52477.320,-0.125,0.931,-0.341,-3.113,-1.434,0.153,73.333,131.000,1.000,1.884,0.000
79856.000,71451.330,355324.400,318533.000,76839.680,60071.130,46875.100,52089.170,-0.124,0.933,-0.341,-3.052,-1.617,0.031,73.333,132.000,1.000,2.570,0.000
79330.960,70694.310,353260.500,316699.500,76064.380,59781.460,46633.300,51820.540,-0.120,0.933,-0.343,-3.113,-1.678,0.122,73.333,133.000,1.000,8.637,0.000
78931.200,70284.800,351268.200,314892.500,75904.840,59479.480,46430.770,51580.680,-0.119,0.931,-0.342,-3.296,-1.587,0.031,73.333,134.000,1.000,8.764,0.000
78504.800,70078.340,349264.800,313064.500,75891.590,59108.180,46107.800,51236.270,-0.115,0.931,-0.339,-3.296,-1.556,-0.061,73.333,135.000,1.000,27.601,0.000
77977.760,69747.350,347222.500,311199.800,75469.770,58618.110,45664.190,50769.900,-0.114,0.929,-0.340,-3.357,-1.465,-0.153,73.333,136.000,1.000,2.432,0.000
77339.800,69114.950,345178.900,309308.500,74674.030,58096.380,45197.660,50271.860,-0.114,0.928,-0.339,-3.357,-1.221,-0.275,73.333,137.000,1.000,2.497,0.000
76781.350,68469.050,343175.000,307496.900,74017.760,57708.020,44866.750,49909.920,-0.115,0.927,-0.344,-3.479,-1.160,-0.427,73.333,138.000,1.000,3.155,0.000
76407.800,68068.090,341215.200,305795.000,73786.590,57510.230,44684.990,49712.300,-0.116,0.926,-0.344,-3.448,-1.221,-0.458,73.333,139.000,1.000,0.008,0.000
76060.770,67793.480,339257.700,304086.500,73645.730,57287.580,44470.290,49491.950,-0.115,0.925,-0.345,-3.479,-1.068,-0.641,73.333,140.000,1.000,1.848,0.000
75580.940,67433.700,337303.800,302283.600,73253.400,56833.010,44099.570,49092.410,-0.113,0.927,-0.344,-3.510,-0.824,-0.763,73.333,141.000,1.000,2.478,0.000
74925.420,66876.940,335347.300,300383.600,72598.930,56205.660,43588.530,48534.170,-0.111,0.927,-0.346,-3.448,-0.671,-0.824,73.333,142.000,1.000,2.530,0.000
74354.040,66344.560,333398.000,298593.300,72049.410,55754.200,43198.750,48109.600,-0.112,0.928,-0.346,-3.540,-0.549,-0.977,73.333,143.000,1.000,2.401,0.000
73991.990,65948.270,331459.900,296961.000,71758.570,55620.620,43022.740,47931.180,-0.110,0.927,-0.345,-3.479,-0.305,-1.068,73.333,144.000,1.000,2.586,0.000
73690.160,65611.400,329531.200,295332.500,71506.730,55491.800,42874.320,47787.840,-0.110,0.929,-0.346,-3.448,-0.061,-1.129,73.333,145.000,1.000,3.187,0.000
73236.480,65215.620,327635.100,293574.800,71118.870,55065.920,42552.940,47431.820,-0.111,0.929,-0.347,-3.418,0.305,-1.160,73.333,146.000,1.000,0.009,0.000
72567.690,64694.900,325737.700,291682.300,70559.520,54378.500,42020.090,46836.840,-0.114,0.927,-0.346,-3.448,0.488,-1.129,73.333,147.000,1.000,1.789,0.000
71988.040,64230.520,323836.100,289923.400,70083.550,53888.350,41594.130,46373.360,-0.113,0.928,-0.347,-3.357,0.671,-1.038,73.333,148.000,1.000,2.488,0.000
71628.840,63821.200,321929.400,288349.700,69740.360,53786.930,41412.650,46200.920,-0.114,0.927,-0.348,-3.326,0.977,-0.916,73.333,149.000,1.000,2.508,0.000
71353.680,63426.120,320037.600,286787.600,69402.580,53708.870,41299.990,46099.760,-0.116,0.928,-0.347,-3.235,1.129,-0.824,73.333,150.000,1.000,3.089,0.000
70933.980,63032.270,318206.100,285080.600,69030.020,53306.890,41015.580,45779.870,-0.117,0.927,-0.347,-3.113,1.373,-0.702,73.333,151.000,1.000,0.006,0.000
70286.600,62588.130,316376.200,283214.500,68565.330,52596.450,40483.130,45182.040,-0.116,0.929,-0.344,-3.052,1.556,-0.641,73.333,152.000,1.000,8.117,0.000
69712.340,62188.790,314521.000,281482.100,68157.360,52083.760,40043.860,44701.160,-0.120,0.928,-0.348,-2.960,1.770,-0.488,73.333,153.000,1.000,6.936,0.000
