EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
174106.200,173083.500,711937.300,712361.600,150406.100,181400.200,173695.700,157445.600,0.000
174114.100,173088.700,711923.100,712347.400,150664.700,181408.600,173970.000,157471.000,0.000
174115.700,173097.600,711909.300,712333.500,150930.700,181420.800,174252.500,157489.100,0.000
174110.200,173112.300,711892.400,712316.700,151211.100,181452.500,174563.800,157503.600,0.000
174090.100,173084.300,711876.200,712300.900,151391.600,181422.800,174768.700,157464.100,0.000
174088.900,173066.100,711862.900,712287.200,151577.000,181392.100,174968.900,157447.100,0.000
174101.200,173077.600,711850.500,712274.400,151833.700,181398.000,175238.200,157473.600,0.000
174108.100,173093.300,711836.100,712260.400,152102.900,181415.700,175527.500,157499.800,0.000
174106.500,173114.500,711821.600,712246.700,152385.700,181452.200,175841.900,157519.400,0.000
174084.700,173081.500,711805.400,712230.500,152565.100,181422.300,176044.100,157476.300,0.000
174085.500,173063.700,711792.600,712217.300,152753.500,181398.400,176249.200,157464.100,0.000
174093.200,173069.300,711778.400,712203.300,153003.300,181402.800,176515.700,157485.000,0.000
174097.400,173082.400,711766.700,712191.500,153267.300,181419.200,176800.600,157505.500,0.000
174091.600,173102.900,711754.500,712179.300,153545.700,181454.900,177110.900,157524.700,0.000
174064.200,173065.300,711738.900,712163.600,153715.100,181415.600,177301.100,157482.300,0.000
174066.400,173053.400,711728.500,712153.100,153897.700,181388.900,177499.100,157471.300,0.000
174087.100,173073.600,711719.800,712143.900,154162.600,181406.900,177775.100,157504.200,0.000
174087.600,173083.100,711706.700,712131.000,154425.400,181419.000,178050.700,157520.400,0.000
174083.700,173102.100,711696.100,712120.400,154704.300,181453.600,178356.100,157539.000,0.000
174058.400,173067.100,711683.300,712107.100,154880.700,181422.800,178551.700,157497.300,0.000
174054.700,173044.800,711671.800,712095.800,155063.400,181396.000,178747.200,157481.300,0.000
174073.500,173058.500,711663.300,712087.200,155317.800,181405.600,179010.500,157509.300,0.000
174075.600,173070.300,711650.200,712074.400,155577.700,181419.400,179280.300,157526.200,0.000
174071.200,173090.800,711639.400,712063.700,155854.200,181453.600,179581.400,157539.600,0.000
174050.000,173060.100,711628.000,712052.300,156029.100,181422.100,179772.500,157500.000,0.000
174053.800,173045.900,711617.400,712041.500,156207.300,181393.500,179960.000,157484.200,0.000
174069.700,173058.300,711608.800,712032.600,156455.600,181399.800,180215.100,157506.800,0.000
174073.900,173068.200,711599.800,712023.900,156714.800,181415.300,180482.900,157524.300,0.000
174069.400,173083.900,711589.400,712013.300,156984.700,181446.200,180775.300,157539.400,0.000
174048.100,173055.500,711577.300,712001.300,157156.800,181416.500,180959.700,157502.700,0.000
174041.800,173033.900,711567.900,711991.400,157334.000,181389.900,181145.800,157485.100,0.000
174049.800,173038.800,711558.300,711982.300,157580.400,181394.600,181398.700,157507.000,0.000
174052.700,173048.600,711549.600,711973.400,157840.300,181409.700,181668.700,157530.700,0.000
174046.200,173065.200,711540.900,711965.100,158111.100,181443.100,181960.100,157549.200,0.000
174030.700,173041.800,711532.800,711957.100,158285.900,181417.800,182147.600,157513.800,0.000
174026.000,173021.400,711522.500,711946.800,158458.800,181389.000,182324.100,157493.700,0.000
174040.200,173034.200,711517.400,711941.800,158706.600,181399.900,182576.800,157523.300,0.000
174045.300,173047.000,711509.600,711934.200,158962.400,181416.800,182840.200,157543.400,0.000
174048.400,173071.100,711500.100,711924.900,159233.000,181451.400,183130.400,157559.100,0.000
174027.400,173038.000,711488.300,711913.400,159398.900,181415.500,183306.200,157515.900,0.000
174025.000,173019.000,711480.800,711905.100,159570.800,181388.800,183481.500,157497.900,0.000
174041.700,173035.000,711476.600,711900.900,159820.400,181401.900,183732.700,157527.900,0.000
174043.400,173046.700,711467.800,711891.800,160077.000,181416.600,183995.400,157545.900,0.000
174040.000,173065.700,711460.400,711884.300,160346.600,181452.100,184284.200,157564.300,0.000
174018.600,173036.300,711449.600,711873.900,160510.400,181418.200,184456.600,157523.400,0.000
174015.500,173016.300,711440.900,711865.100,160677.800,181389.400,184627.100,157502.700,0.000
174026.400,173021.300,711433.600,711857.600,160914.600,181392.800,184863.700,157522.700,0.000
174031.400,173035.700,711426.600,711850.700,161170.000,181406.900,185123.700,157546.000,0.000
174025.500,173057.400,711420.800,711844.800,161438.300,181441.100,185412.700,157566.300,0.000
174000.800,173021.600,711412.900,711836.800,161599.900,181406.000,185585.200,157524.300,0.000
174005.500,173008.200,711406.500,711830.800,161773.800,181380.200,185755.900,157506.600,0.000
174025.100,173022.900,711400.300,711824.300,162017.900,181390.500,185995.700,157532.700,0.000
174030.000,173037.200,711394.900,711818.600,162267.100,181403.000,186247.500,157551.700,0.000
174017.700,173046.700,711387.600,711811.600,162523.200,181428.800,186523.600,157561.400,0.000
173998.100,173016.200,711379.000,711803.300,162684.700,181396.400,186694.300,157522.300,0.000
174013.800,173016.000,711375.100,711798.800,162867.900,181383.400,186875.600,157515.800,0.000
174028.000,173027.100,711369.400,711793.400,163106.500,181389.800,187112.100,157538.600,0.000
174033.700,173043.500,711364.100,711788.200,163359.300,181407.900,187364.900,157563.400,0.000
174027.500,173057.900,711357.800,711782.100,163619.000,181438.400,187639.200,157576.800,0.000
174010.300,173030.800,711349.200,711773.600,163778.300,181408.000,187804.800,157538.100,0.000
174017.900,173018.300,711344.600,711768.900,163950.200,181385.200,187975.400,157527.000,0.000
174032.300,173027.900,711341.000,711765.300,164188.600,181392.400,188213.100,157551.500,0.000
174032.800,173041.200,711336.300,711760.400,164437.700,181410.000,188465.500,157571.600,0.000
174024.300,173057.300,711329.800,711753.600,164697.500,181446.000,188742.300,157587.000,0.000
174000.900,173023.500,711322.100,711746.000,164852.900,181408.800,188902.200,157541.500,0.000
174006.500,173009.600,711316.400,711740.800,165021.000,181386.700,189064.000,157525.800,0.000
174022.400,173019.600,711311.100,711735.300,165249.900,181393.700,189284.500,157548.400,0.000
174024.700,173036.000,711307.000,711731.100,165495.500,181412.400,189528.300,157569.300,0.000
174022.000,173056.400,711302.600,711726.300,165755.500,181450.900,189798.600,157588.700,0.000
174004.500,173028.900,711296.800,711721.100,165917.700,181420.500,189959.400,157551.800,0.000
174008.900,173015.100,711292.100,711716.600,166086.700,181396.900,190122.300,157535.900,0.000
174020.800,173022.300,711286.600,711710.900,166317.800,181401.000,190349.100,157555.300,0.000
174021.700,173035.000,711281.400,711705.700,166559.000,181413.700,190593.300,157574.100,0.000
174011.600,173050.400,711275.600,711700.100,166813.000,181445.400,190860.800,157593.600,0.000
173994.300,173024.700,711271.400,711696.000,166974.100,181420.000,191021.300,157563.000,0.000
173995.600,173008.000,711268.100,711692.900,167137.800,181395.400,191180.100,157550.500,0.000
174005.300,173017.200,711261.900,711686.800,167369.100,181402.400,191406.200,157574.400,0.000
174002.900,173024.800,711254.600,711678.900,167608.800,181417.600,191643.700,157590.600,0.000
173999.500,173044.100,711252.900,711677.200,167861.500,181453.300,191909.000,157609.000,0.000
173983.500,173019.700,711248.800,711672.900,168015.900,181422.800,192070.000,157573.200,0.000
173982.200,173002.200,711242.300,711666.200,168172.800,181390.500,192220.300,157549.900,0.000
174000.400,173013.600,711238.200,711662.100,168404.000,181399.000,192443.600,157576.100,0.000
174006.800,173029.600,711235.900,711659.900,168650.200,181420.300,192688.000,157603.700,0.000
174000.600,173043.700,711232.000,711656.400,168897.800,181450.000,192946.200,157617.500,0.000
173973.000,173006.400,711225.200,711649.300,169040.800,181410.900,193089.000,157566.200,0.000
173973.400,172991.300,711220.600,711644.700,169199.200,181383.600,193239.400,157546.700,0.000
173986.400,172999.400,711215.800,711639.900,169419.600,181385.500,193453.700,157569.000,0.000
173994.500,173018.400,711212.600,711636.500,169658.700,181405.300,193687.500,157590.200,0.000
174000.200,173043.900,711210.600,711634.700,169914.400,181449.100,193950.800,157614.500,0.000
173980.900,173013.500,711205.400,711629.300,170061.700,181417.900,194099.400,157576.900,0.000
173979.200,172995.800,711201.300,711625.100,170214.700,181388.800,194246.500,157559.300,0.000
173985.700,172998.400,711196.500,711620.200,170430.800,181391.400,194456.800,157578.900,0.000
173982.900,173005.500,711192.300,711616.400,170662.300,181405.600,194686.700,157597.500,0.000
173979.000,173026.300,711189.600,711613.900,170909.600,181439.500,194938.300,157613.000,0.000
173963.800,173006.600,711184.100,711608.300,171057.500,181413.600,195083.000,157575.200,0.000
173968.200,172992.300,711178.800,711602.700,171207.500,181386.200,195222.200,157559.100,0.000
173976.900,172998.400,711174.200,711597.900,171420.400,181384.600,195424.500,157572.900,0.000
