EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
51703.080,48320.350,76323.870,59788.760,62741.510,61478.020,51729.300,50087.910,-0.058,0.848,-0.547,1.770,9.399,1.984,66.667,107.000,1.000,1.181,0.000
53072.410,49400.220,77234.990,61002.050,66568.450,62843.660,52783.110,51442.040,-0.054,0.850,-0.548,1.373,9.583,2.228,66.667,108.000,1.000,8.878,0.000
52014.310,48358.930,76177.870,60108.930,67606.910,60953.740,51823.880,50151.080,-0.056,0.853,-0.545,1.282,9.705,2.563,66.667,109.000,1.000,4.245,0.000
49679.550,46310.960,74059.630,57879.480,64435.500,58088.660,49805.480,47672.710,-0.058,0.858,-0.545,0.946,9.796,2.777,66.667,110.000,1.000,0.009,0.000
48637.130,45445.760,72962.520,56719.890,60997.480,57410.190,48869.110,46785.820,-0.058,0.863,-0.543,0.488,9.766,3.052,66.667,111.000,1.000,8.116,0.000
49759.430,46448.710,73733.260,57609.430,61247.770,59201.490,49779.460,48144.660,-0.061,0.868,-0.541,-0.061,9.888,3.143,66.667,112.000,1.000,4.396,0.000
50721.430,47196.450,74322.370,58444.730,64055.730,60176.760,50508.200,49107.850,-0.061,0.870,-0.538,-0.580,9.888,3.357,66.667,113.000,1.000,0.010,0.000
49928.050,46411.140,73540.050,57777.970,64918.750,58793.160,49789.630,48146.840,-0.056,0.875,-0.535,-1.190,9.827,3.357,66.667,114.000,1.000,8.673,0.000
48155.670,44852.140,71923.570,56081.600,62586.520,56627.250,48254.400,46268.890,-0.056,0.878,-0.535,-1.678,9.766,3.357,66.667,115.000,1.000,0.010,0.000
47270.480,44107.780,70951.980,55095.950,59884.220,55969.590,47450.090,45499.710,-0.057,0.879,-0.533,-2.380,9.888,3.357,66.667,116.000,1.000,19.357,0.000
