EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
79794.520,71656.330,288280.300,259046.400,78175.220,60935.200,49161.120,53410.790,-0.152,0.966,-0.167,-1.984,2.869,-0.885,73.333,139.000,1.000,6.246,0.000
79432.090,71366.490,286542.300,257527.500,77989.230,60679.730,48919.760,53158.180,-0.153,0.961,-0.166,-2.045,2.625,-0.916,73.333,140.000,1.000,0.014,0.000
78936.420,70993.790,284851.700,255944.000,77584.470,60213.380,48530.970,52732.600,-0.156,0.962,-0.168,-1.709,2.228,-0.763,73.333,141.000,1.000,13.207,0.000
78268.970,70417.340,283153.300,254259.900,76944.700,59591.430,48007.480,52162.090,-0.156,0.960,-0.174,-1.587,1.770,-0.671,73.333,142.000,1.000,4.850,0.000
77690.200,69852.550,281407.900,252663.400,76397.390,59142.380,47602.590,51733.420,-0.155,0.958,-0.171,-1.556,1.404,-0.702,73.333,143.000,1.000,0.015,0.000
77319.830,69420.010,279643.500,251211.100,76053.640,58985.100,47405.410,51550.210,-0.153,0.960,-0.173,-1.434,0.854,-0.610,73.333,144.000,1.000,0.004,0.000
76994.320,69064.040,277912.200,249767.600,75721.630,58806.930,47227.620,51379.960,-0.153,0.962,-0.172,-1.221,0.336,-0.580,73.333,145.000,1.000,5.619,0.000
76514.310,68683.540,276262.200,248206.200,75298.340,58348.070,46876.540,50984.960,-0.151,0.965,-0.176,-1.038,-0.122,-0.580,73.333,146.000,1.000,0.010,0.000
75833.800,68169.800,274630.700,246513.600,74775.600,57663.210,46323.880,50367.760,-0.149,0.969,-0.180,-1.099,-0.702,-0.458,73.333,147.000,1.000,4.470,0.000
75250.630,67673.850,272943.900,244949.500,74338.300,57194.970,45889.250,49906.360,-0.146,0.972,-0.177,-1.221,-1.160,-0.458,73.333,148.000,1.000,3.762,0.000
74887.170,67228.800,271211.200,243564.600,73957.340,57085.730,45702.090,49747.200,-0.146,0.975,-0.174,-1.434,-1.617,-0.366,73.333,149.000,1.000,16.800,0.000
74594.140,66835.800,269508.900,242190.400,73531.840,56964.030,45572.910,49634.300,-0.148,0.979,-0.178,-1.526,-2.014,-0.336,73.333,150.000,1.000,0.020,0.000
74146.590,66462.240,267908.700,240666.900,73108.510,56529.030,45259.840,49270.780,-0.150,0.983,-0.178,-1.740,-2.380,-0.427,73.333,151.000,1.000,4.925,0.000
73475.380,65998.770,266330.500,238984.200,72670.540,55815.460,44695.040,48630.100,-0.149,0.984,-0.178,-2.014,-2.625,-0.580,73.333,152.000,1.000,0.008,0.000
72880.600,65535.090,264675.800,237434.700,72289.020,55314.190,44224.010,48132.540,-0.144,0.984,-0.177,-2.167,-2.899,-0.671,73.333,153.000,1.000,4.964,0.000
